,ID,Source,TMC,Severity,Start_Time,End_Time,lat,long,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1346434,A-1346537,MapQuest,241,2,6/10/2019 7:29,6/10/2019 9:16,27.275776,-80.358559,,,0,Left lane blocked due to accident on Florida's Tpke Southbound at Exit 142 FL-716 Port St Lucie Blvd.,,Florida's Tpke N,R,Port Saint Lucie,St. Lucie,FL,34984,US,US/Eastern,KSUA,6/10/2019 7:47,75,75,89,30,7,S,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3627423,A-3634255,Bing,,2,4/10/2020 19:12,4/10/2020 20:05,34.276177,-118.385814,34.276177,-118.385814,0,At Osborne St - Accident.,,Foothill Fwy E,R,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,4/10/2020 18:55,55,55,72,28.9,10,CALM,0,,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3267711,A-3272308,Bing,,2,10/11/2020 17:15,10/11/2020 20:22,33.894057,-84.453892,33.881814,-84.472372,1.356,Stationary traffic on I-285 from Northside Dr/Exit 22 (I-285) to US-41/Cobb Pkwy/Exit 19 (I-285) due to accident.,,GA-407 W,R,Atlanta,Cobb,GA,30339,US,US/Eastern,KMGE,10/11/2020 17:18,72,72,94,28.66,10,WSW,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3207857,A-3211626,Bing,,2,9/14/2020 22:50,9/15/2020 2:07,29.424765,-81.164136,29.436794,-81.168747,0.876,Incident on I-95 NB near MM 280 Expect delays.,,I-95 N,R,Flagler Beach,Flagler,FL,32136,US,US/Eastern,KXFL,9/14/2020 18:50,,,,29.95,7,E,6,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
716832,A-716908,MapQuest,201,2,8/5/2020 8:05,8/5/2020 10:10,39.253368,-114.874191,,,0,Accident on US-93 Aultman St at US-50 Great Basin Blvd.,2598,Aultman St,R,Ely,White Pine,NV,89301,US,US/Pacific,KELY,8/5/2020 7:53,68,68,21,23.92,10,SSE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3018323,A-3019402,Bing,,2,11/25/2020 9:09,11/25/2020 10:55,28.142515,-82.410318,28.116368,-82.42294,1.963,Incident on I-275 SB near MM 57 Right lane blocked. Expect delays.,,I-275 S,R,Lutz,Hillsborough,FL,33559,US,US/Eastern,KVDF,11/25/2020 9:15,73,73,69,30.21,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1137800,A-1137903,MapQuest,201,2,11/20/2019 10:12,11/20/2019 11:46,32.380871,-110.964012,,,0,Accident on Linda Vista Blvd at AZ-77 Oracle Rd.,,E Linda Vista Blvd,R,Tucson,Pima,AZ,85704,US,US/Mountain,KDMA,11/20/2019 9:58,60,60,69,26.99,10,S,15,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
694864,A-694893,MapQuest,201,2,7/17/2020 18:56,7/17/2020 19:25,34.170277,-118.501373,,,0,#3 #4 lane blocked due to accident on US-101 Westbound after Balboa Blvd.,,US-101 S,R,Encino,Los Angeles,CA,91316,US,US/Pacific,KVNY,7/17/2020 18:51,82,82,35,29.05,10,SE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3239271,A-3243460,Bing,,2,9/25/2020 22:31,9/26/2020 3:01,39.232153,-120.016737,39.232681,-120.016473,0.039,Incident on CHIPMUNK ST near HOUSE 144 Drive with caution.,1, Chipmunk St,L,Kings Beach,Placer,CA,96143,US,US/Pacific,KTRK,9/25/2020 22:35,46,46,66,24.33,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
4228378,A-4235244,Bing,,2,8/14/2019 8:06,8/14/2019 8:35,38.209568,-122.148552,38.20372,-122.15537,0.548,Between CA-12 West and Red Top Rd - Accident.,,I-80 W,R,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,8/14/2019 7:54,66,66,78,29.93,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
648673,A-648701,MapQuest,201,2,10/16/2020 6:23,10/16/2020 7:26,34.200615,-118.339561,,,0,Accident on I-5 Southbound at Exit 148 San Fernando Blvd.,,Golden State Fwy S,R,Burbank,Los Angeles,CA,91504,US,US/Pacific,KBUR,10/16/2020 6:53,66,66,38,29.09,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
528607,A-528627,MapQuest,201,3,12/17/2020 6:29,12/17/2020 7:47,37.57708,-77.46402,,,0,Left lane closed and left hand shoulder closed due to accident on I-95 Northbound before Exit 78 I-64.,,I-64 W,R,Richmond,Richmond City,VA,23230,US,US/Eastern,KOFP,12/17/2020 6:22,30,25,85,29.73,10,VAR,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
1009495,A-1009591,MapQuest,201,2,12/10/2019 10:51,12/10/2019 13:38,35.341595,-80.767708,,,0,Accident on Mallard Creek Church Rd at Mallard Creek Rd .,10400,Mallard Creek Rd,L,Charlotte,Mecklenburg,NC,28262-9771,US,US/Eastern,KJQF,12/10/2019 10:50,63,63,94,29.24,5,SW,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1018289,A-1018385,MapQuest,201,2,12/13/2019 15:33,12/13/2019 17:29,34.051441,-82.241753,,,0,Accident on US-221 at Cedar Grove Rd.,4701,US Highway 221 S,R,Bradley,Greenwood,SC,29819-2205,US,US/Eastern,KGRD,12/13/2019 15:56,38,31,100,29.27,3,NNE,9,0.07,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1115798,A-1115901,MapQuest,241,3,11/11/2019 6:16,11/11/2019 7:31,43.06041,-88.05336,,,0,Lane blocked due to accident on I-41 Southbound at Exits 42A 42B North Ave.,,US-41 S,R,Milwaukee,Milwaukee,WI,53226,US,US/Central,KMWC,11/11/2019 6:15,19,5,80,29.46,3,N,15,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
596701,A-596728,MapQuest,201,2,9/10/2020 10:52,9/10/2020 11:52,45.225754,-94.941475,,,0,Accident on MN-23 at South St.,,South St,R,Spicer,Kandiyohi,MN,56288,US,US/Central,KBDH,9/10/2020 10:55,52,52,67,29.29,10,S,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1595741,A-1595849,MapQuest,201,2,2/18/2019 9:37,2/18/2019 10:37,33.753998,-78.853447,,,0,Accident on SC-31 Carolina Bays Pkwy at Robert M Grissom Pkwy.,,Carolina Bays Pkwy S,R,Myrtle Beach,Horry,SC,29579,US,US/Eastern,KMYR,2/18/2019 9:28,55.4,,88,30.04,10,Variable,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
971544,A-971638,MapQuest,201,2,2/25/2020 8:51,2/25/2020 9:35,33.420708,-111.891113,,,0,Left hand shoulder blocked due to accident on AZ-101-LOOP Northbound at Exit 52 University Dr.,,AZ-101 Loop N,R,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2/25/2020 8:51,60,60,20,28.97,10,N,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1247043,A-1247146,MapQuest,201,2,8/30/2019 8:43,8/30/2019 9:34,35.59676,-97.727203,,,0,Accident on OK-3 Expressway St Eastbound at Mustang Rd.,13113,NW Expressway,R,Yukon,Canadian,OK,73099,US,US/Central,KRCE,8/30/2019 8:35,70,70,94,28.7,9,N,14,0,T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
641879,A-641907,MapQuest,201,2,10/13/2020 6:56,10/13/2020 8:27,34.475941,-82.618668,,,0,Accident on SC-263 White St Ext at Pocalla Way.,2,Pocalla Way,R,Anderson,Anderson,SC,29624-3906,US,US/Eastern,KAND,10/13/2020 6:56,61,61,97,29.11,0.75,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
3141630,A-3144429,Bing,,2,10/21/2020 22:32,10/22/2020 0:35,33.949288,-118.251139,33.947434,-118.251199,0.128,Incident on ZAMORA AVE near HOUSE 9723 Drive with caution.,9599, Zamora Ave,R,Los Angeles,Los Angeles,CA,90002-2152,US,US/Pacific,KHHR,10/21/2020 22:53,67,67,76,29.79,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3170141,A-3173364,Bing,,2,12/16/2020 23:09,12/17/2020 0:47,40.244243,-75.339221,40.243953,-75.338719,0.033,Incident on SUMNEYTOWN PIKE near REIFF RD Drive with caution.,1687, Sumneytown Pike,L,Lansdale,Montgomery,PA,19446-4833,US,US/Eastern,KLOM,12/16/2020 23:15,26,12,92,29.39,1,ENE,21,0.01,Light Snow / Windy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3407937,A-3414388,Bing,,2,11/30/2020 2:29,11/30/2020 4:32,30.325022,-81.680034,30.319052,-81.681164,0.418,Incident on I-95 SB near FOREST ST Drive with caution.,,I-95 S,R,Jacksonville,Duval,FL,32204,US,US/Eastern,KNIP,11/30/2020 2:53,68,68,87,29.78,10,SSW,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3673710,A-3680560,Bing,,2,1/10/2020 10:24,1/10/2020 11:18,37.32318,-121.896249,37.32318,-121.896249,0,At CA-87/Guadalupe Pky - Accident.,,I-280 N,R,San Jose,Santa Clara,CA,95126,US,US/Pacific,KSJC,1/10/2020 10:53,52,52,69,30.28,10,VAR,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
691914,A-691943,MapQuest,201,2,7/16/2020 17:18,7/16/2020 18:17,41.819248,-71.389572,,,0,Left hand shoulder blocked due to accident on I-195 Westbound at Exit 3 Gano St.,,I-195 W,R,Providence,Providence,RI,2903,US,US/Eastern,KPVD,7/16/2020 16:51,72,72,64,30.24,10,SSE,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1283410,A-1283513,MapQuest,201,3,7/20/2019 23:32,7/21/2019 0:20,33.925064,-118.209892,,,0,Right hand shoulder blocked due to accident on I-105 Westbound before Exit 12 Long Beach Blvd.,,Glenn Anderson Fwy W,R,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,7/20/2019 23:53,65,65,78,29.85,10,WSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1250685,A-1250788,MapQuest,201,3,7/2/2019 17:56,7/2/2019 23:09,39.923725,-86.2285,,,0,Center lane blocked due to accident on I-465 Westbound at Exit 27 US-421 Michigan Rd.,,I-465 E,R,Indianapolis,Marion,IN,46268,US,US/Eastern,KEYE,7/2/2019 17:53,91,91,48,29.02,10,SW,9,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1210069,A-1210172,MapQuest,201,2,9/11/2019 9:34,9/11/2019 11:05,30.3125,-97.716347,,,0,Accident on Caswell Ave near 51st St.,716,E 51st St,L,Austin,Travis,TX,78751-2106,US,US/Central,KATT,9/11/2019 9:21,83,83,74,29.43,10,SSE,8,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1062304,A-1062401,MapQuest,201,2,10/16/2019 13:37,10/16/2019 15:22,30.46735,-91.065788,,,0,Accident on Tams Dr at Acorn St.,10685,Tams Dr,L,Baton Rouge,East Baton Rouge,LA,70815-1546,US,US/Central,KBTR,10/16/2019 13:53,70,70,84,29.92,10,N,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3058703,A-3060362,Bing,,2,11/27/2020 23:15,11/28/2020 0:53,36.923585,-120.05602,36.923853,-120.05602,0.019,Incident on CA-145 near AVENUE 12 Expect delays.,,Highway 145,R,Madera,Madera,CA,93637,US,US/Pacific,KMAE,11/27/2020 22:53,40,40,73,29.99,10,E,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
951427,A-951520,MapQuest,201,2,2/13/2020 8:08,2/13/2020 8:37,33.553108,-112.12561,,,0,Accident on 31st Ave at Northern Ave.,8001,N 31st Ave,R,Phoenix,Maricopa,AZ,85051-6327,US,US/Mountain,KDVT,2/13/2020 7:53,44,39,68,28.47,10,N,9,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1344229,A-1344332,MapQuest,201,2,6/8/2019 2:16,6/8/2019 3:19,43.176712,-83.768906,,,0,Accident on I-75 Southbound after Exit 131 M-57.,,I-75 S,R,Clio,Genesee,MI,48420,US,US/Eastern,KFNT,6/8/2019 1:53,58,58,65,29.24,10,E,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3806074,A-3812935,Bing,,2,10/21/2019 19:04,10/21/2019 20:01,37.56712,-122.32005,37.56712,-122.32005,0,At E 4th Ave/E 3rd Ave - Accident.,598, E 3rd Ave,R,San Mateo,San Mateo,CA,94401-3303,US,US/Pacific,KSFO,10/21/2019 18:56,67,67,54,30.09,10,W,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
3699775,A-3706625,Bing,,2,1/29/2020 20:29,1/29/2020 21:22,34.135997,-117.375598,34.135997,-117.375598,0,At W Ayala Dr/Exit 70 - Accident.,,CA-210 W,R,Rialto,San Bernardino,CA,92376,US,US/Pacific,KSBD,1/29/2020 20:50,64,64,15,28.82,10,N,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1435470,A-1435575,MapQuest,241,3,5/30/2019 13:05,5/30/2019 15:35,44.964855,-93.285881,,,0,Lane blocked due to accident on I-94 Eastbound at Exit 231B Lyndale Ave.,,I-94 W,R,Minneapolis,Hennepin,MN,55403,US,US/Central,KMSP,5/30/2019 12:53,78,78,35,28.88,10,NW,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3636917,A-3643752,Bing,,4,4/16/2020 21:26,4/16/2020 21:41,39.16713,-84.42393,39.14917,-84.44769,1.778,Closed between Red Bank Rd/Exit 9 and Edmondson Rd/Exit 6 - Road closed due to accident. Left lane closed. Traffic problem.,,I-71 S,R,Cincinnati,Hamilton,OH,45213,US,US/Eastern,KLUK,4/16/2020 21:53,45,42,56,29.78,10,SW,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
1191734,A-1191837,MapQuest,201,2,9/2/2019 19:54,9/2/2019 20:39,35.201687,-80.786522,,,0,Accident on Wendover Rd at US-74 Independence Blvd.,,N Wendover Rd,R,Charlotte,Mecklenburg,NC,28205,US,US/Eastern,KCLT,9/2/2019 19:52,84,84,49,29.2,10,SSE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
736758,A-736835,MapQuest,201,2,8/21/2020 17:19,8/21/2020 17:49,45.19463,-93.551292,,,0,Accident on I-94 Westbound at MN-101 Main St.,,I-94 W,R,Rogers,Hennepin,MN,55374,US,US/Central,KMIC,8/21/2020 16:53,89,89,52,28.84,10,S,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1571627,A-1571734,MapQuest,241,3,2/6/2019 4:23,2/6/2019 4:52,32.881149,-85.147331,,,0,Right lane blocked due to accident on I-85 Southbound before Exit 2 GA-18 10th St.,,GA-403 S,R,West Point,Troup,GA,31833,US,US/Eastern,KLGC,2/6/2019 4:15,61.7,,97,30.1,7,Calm,,,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1087331,A-1087428,MapQuest,241,3,10/29/2019 17:25,10/29/2019 18:10,42.69202,-73.824333,,,0,Lane blocked due to accident on I-90 Westbound at Exit 2 Washington Ave.,,I-90 E,R,Albany,Albany,NY,12206,US,US/Eastern,KALB,10/29/2019 17:51,60,60,69,29.92,10,S,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1137155,A-1137258,MapQuest,201,2,11/20/2019 6:37,11/20/2019 7:37,32.89856,-96.968613,,,0,Left lane blocked due to accident on Tx-161 Southbound at Royal Ln.,,State Highway 161,R,Irving,Dallas,TX,75039,US,US/Central,KDAL,11/20/2019 6:31,60,60,86,29.43,6,SSE,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
3506392,A-3513183,Bing,,4,6/22/2020 23:23,6/23/2020 1:22,40.76049,-74.00332,40.76055,-74.00348,0.009,At Lincoln Tunnel West - Accident. Roadwork.,,Lincoln Tunl W,R,New York,New York,NY,10019,US,US/Eastern,KNYC,6/22/2020 23:51,77,77,66,29.78,10,VAR,5,0,Fair,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
3014917,A-3015938,Bing,,2,11/30/2020 17:14,11/30/2020 18:35,41.320635,-74.090176,41.320955,-74.087569,0.137,Incident on US-6 EB near NY-293 Right lane blocked. Expect delays.,751, Route 6,R,Fort Montgomery,Orange,NY,10922,US,US/Eastern,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
1530168,A-1530274,MapQuest,201,2,3/19/2019 8:43,3/19/2019 10:42,26.121315,-80.18618,,,0,Left lane blocked due to accident on FL-842 Broward Blvd Eastbound before 31st Ave.,,31st Ave,R,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,3/19/2019 8:53,69.1,,87,30.01,10,NE,11.5,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1600565,A-1600673,MapQuest,201,3,2/20/2019 10:21,2/20/2019 11:06,44.814747,-93.043465,,,2.779999971,Accident on US-52 Southbound from MN-55 to CR-56 Concord Blvd.,,Courthouse Blvd,R,Inver Grove Heights,Dakota,MN,55077,US,US/Central,KSGS,2/20/2019 10:15,24.3,14.6,91,29.73,0.8,East,9.2,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1203264,A-1203367,MapQuest,201,2,9/8/2019 18:07,9/8/2019 19:06,30.216169,-97.526466,,,0,Accident on River Timber Dr at Citation Dr.,18399,River Timber Dr,R,Del Valle,Travis,TX,78617-2946,US,US/Central,KAUS,9/8/2019 17:53,99,99,30,29.29,10,SSE,15,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
1366174,A-1366277,MapQuest,201,2,6/20/2019 11:52,6/20/2019 12:53,35.048229,-81.984756,,,0,Accident on SC-9 near Rainbow Lake Rd.,,Rainbow Lake Rd,R,Boiling Springs,Spartanburg,SC,29316,US,US/Eastern,KSPA,6/20/2019 11:55,84,84,51,28.94,10,SW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
2966488,A-2966814,Bing,,2,10/15/2020 14:44,10/16/2020 5:09,39.721573,-105.008751,39.726393,-105.013681,0.424,Queuing traffic on I-25 from CO-26/Alameda Ave/Exit 208 (I-25) to US-6/6th Ave/Exit 209 (I-25) due to accident.,,I-25 N,R,Denver,Denver,CO,80204,US,US/Mountain,KBJC,10/15/2020 14:59,54,54,28,24.54,15,ENE,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
540690,A-540711,MapQuest,201,3,12/9/2020 18:40,12/9/2020 19:56,30.166967,-97.786423,,,0,Accident on I-35 Southbound at Slaughter Ln.,,I-35 S,R,Austin,Travis,TX,78748,US,US/Central,KAUS,12/9/2020 18:53,59,59,35,29.48,10,SSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
4189930,A-4196796,Bing,,4,6/7/2019 19:40,6/7/2019 20:10,39.40104,-77.42922,39.39894,-77.43709,0.445,Ramp closed to I-70/Dwight D Eisenhower Hwy WB - Road closed due to accident.,,US-40 E,R,Frederick,Frederick,MD,21703,US,US/Eastern,KFDK,6/7/2019 19:47,75,75,65,29.64,10,N,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3469194,A-3475981,Bing,,2,5/6/2020 15:51,5/6/2020 16:36,38.12364,-85.74851,38.12364,-85.74851,0,At KY-841/Gene Snyder Fwy - Accident.,,National Tpke,R,Fairdale,Jefferson,KY,40118,US,US/Eastern,KSDF,5/6/2020 15:56,61,61,30,29.51,10,WNW,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
3040785,A-3042187,Bing,,2,11/8/2020 16:15,11/9/2020 2:23,43.662986,-116.353158,43.661924,-116.354546,0.101,Stationary traffic on US-20 W - ID-55 - US-20 E - US-26 E - US-26 W from Stone Rd to W Bristol Heights Dr due to accident.,13389, E Chinden Blvd,R,Boise,Ada,ID,83713-1335,US,US/Mountain,KBOI,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
3827692,A-3834556,Bing,,3,11/6/2019 14:19,11/6/2019 14:47,39.08578,-94.59224,39.08746,-94.5918,0.118,At Pennway St/Exit 1 - Accident. Two lanes blocked.,,Avenida Cesar E Chavez,R,Kansas City,Jackson,MO,64108,US,US/Central,KMKC,11/6/2019 13:54,65,65,45,29.31,10,VAR,3,0,Fair,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
1057756,A-1057853,MapQuest,201,2,10/15/2019 4:59,10/15/2019 6:28,42.96101,-85.649384,,,0,Accident on Eastern Ave at Lake Dr.,96,Eastern Ave SE,L,Grand Rapids,Kent,MI,49503-5910,US,US/Eastern,KGRR,10/15/2019 4:53,35,31,85,29.21,10,E,5,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
1436967,A-1437072,MapQuest,201,2,4/30/2019 16:38,4/30/2019 17:55,39.9156,-86.157829,,,0,Accident on Meridian St at 87th St.,8777,N Meridian St,L,Indianapolis,Marion,IN,46260-2382,US,US/Eastern,KEYE,4/30/2019 16:53,67,67,68,29.19,10,ESE,10,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
